year_month,platform_name,media_type,avg_hours_per_user_per_month,monthly_active_users_millions,avg_sessions_per_user_per_month,retention_rate_pct,region
2019-02,NPR Morning Edition,Radio,6.95,11.29,4.8,72.3%,APAC
2019-03,NPR Morning Edition,Radio,6.11,10.91,5.1,72.9%,North America
2019-03,NPR Morning Edition,Radio,6.11,10.91,5.1,0.7292,Europe
03/2019,NPR Morning Edition,Radio,6.11,10.91,5.1,0.7292,APAC
2019-04,NPR Morning Edition,Radio,10.88,11.17,5.0,72.7%,North America
2019-04,NPR Morning Edition,Radio,10.88,11.17,5.0,0.7271,Europe
2019-04,NPR Morning Edition,Radio,10.88,11.17,5.0,0.7271,APAC
2019-05,NPR Morning Edition,Radio,9.98,11.35,4.9,0.7293,North America
2019-05,NPR Morning Edition,Radio,9.98,11.35,4.9,0.7293,Europe
05/2019,NPR Morning Edition,Radio,9.98,11.35,4.9,0.7293,APAC
06/2019,NPR Morning Edition,Radio,6.95,10.5,5.1,0.7337,North America
2019-06,NPR Morning Edition,Radio,6.95,10.5,5.1,0.7337,Europe
2019-06,NPR Morning Edition,Radio,6.95,10.5,5.1,0.7337,APAC
07/2019,NPR Morning Edition,Radio,10.07,10.86,4.9,74.0%,North America
2019-07,NPR Morning Edition,Radio,10.07,10.86,4.9,74.0%,Europe
2019-07,NPR Morning Edition,Radio,10.07,10.86,4.9,74.0%,APAC
2019-08,NPR Morning Edition,Radio,10.81,10.84,5.1,0.7189,North America
2019-08,NPR Morning Edition,Radio,10.81,10.84,5.1,0.7189,Europe
2019-08,NPR Morning Edition,Radio,10.81,10.84,5.1,71.9%,APAC
09/2019,NPR Morning Edition,Radio,9.7,10.92,5.0,0.7248,North America
2019-09,NPR Morning Edition,Radio,9.7,10.92,5.0,0.7248,Europe
2019-09,NPR Morning Edition,Radio,9.7,10.92,5.0,0.7248,APAC
2019-10,NPR Morning Edition,Radio,13.64,11.13,5.0,73.0%,North America
2019-10,NPR Morning Edition,Radio,13.64,11.13,5.0,0.7302,Europe
2019-10,NPR Morning Edition,Radio,13.64,11.13,5.0,0.7302,APAC
2019-11,NPR Morning Edition,Radio,10.85,10.89,4.9,0.7223,North America
11/2019,NPR Morning Edition,Radio,10.85,10.89,4.9,72.2%,Europe
2019-11,NPR Morning Edition,Radio,10.85,10.89,4.9,0.7223,APAC
2019-12,NPR Morning Edition,Radio,8.66,9.75,4.9,0.7231,North America
2019-12,NPR Morning Edition,Radio,8.66,9.75,4.9,0.7231,Europe
2019-12,NPR Morning Edition,Radio,8.66,9.75,4.9,0.7231,APAC
2020-01,NPR Morning Edition,Radio,11.99,10.67,5.0,0.7081,North America
2020-01,NPR Morning Edition,Radio,11.99,10.67,5.0,0.7081,Europe
2020-01,NPR Morning Edition,Radio,11.99,10.67,5.0,0.7081,APAC
02/2020,NPR Morning Edition,Radio,6.69,10.76,5.2,0.7219,North America
2020-02,NPR Morning Edition,Radio,6.69,10.76,5.2,0.7219,Europe
2020-02,NPR Morning Edition,Radio,6.69,10.76,5.2,0.7219,APAC
2020-03,NPR Morning Edition,Radio,7.18,10.59,5.2,0.7043,North America
2020-03,NPR Morning Edition,Radio,7.18,10.59,5.2,0.7043,Europe
2020-03,NPR Morning Edition,Radio,7.18,10.59,5.2,70.4%,APAC
2020-04,NPR Morning Edition,Radio,9.78,10.69,5.1,0.717,North America
2020-04,NPR Morning Edition,Radio,9.78,10.69,5.1,0.717,Europe
04/2020,NPR Morning Edition,Radio,9.78,10.69,5.1,0.717,APAC
2020-05,NPR Morning Edition,Radio,11.93,10.42,4.7,0.7174,North America
2020-05,NPR Morning Edition,Radio,11.93,10.42,4.7,0.7174,Europe
2020-05,NPR Morning Edition,Radio,11.93,10.42,4.7,0.7174,APAC
2020-06,NPR Morning Edition,Radio,6.96,10.49,4.9,0.726,North America
06/2020,NPR Morning Edition,Radio,6.96,10.49,4.9,0.726,Europe
2020-06,NPR Morning Edition,Radio,6.96,10.49,4.9,0.726,APAC
2020-07,NPR Morning Edition,Radio,8.21,10.3,5.1,70.9%,North America
07/2020,NPR Morning Edition,Radio,8.21,10.3,5.1,0.7087,Europe
2020-07,NPR Morning Edition,Radio,8.21,10.3,5.1,0.7087,APAC
2020-08,NPR Morning Edition,Radio,5.67,10.77,5.2,0.7063,North America
2020-08,NPR Morning Edition,Radio,5.67,10.77,5.2,0.7063,Europe
2020-08,NPR Morning Edition,Radio,5.67,10.77,5.2,0.7063,APAC
2020-09,NPR Morning Edition,Radio,6.1,10.55,5.1,0.7187,North America
2020-09,NPR Morning Edition,Radio,6.1,10.55,5.1,0.7187,Europe
2020-09,NPR Morning Edition,Radio,6.1,10.55,5.1,0.7187,APAC
2020-10,NPR Morning Edition,Radio,6.63,10.38,4.9,69.9%,North America
2020-10,NPR Morning Edition,Radio,6.63,10.38,4.9,0.6992,Europe
10/2020,NPR Morning Edition,Radio,6.63,10.38,4.9,0.6992,APAC
2020-11,NPR Morning Edition,Radio,10.66,10.51,4.8,0.7102,North America
2020-11,NPR Morning Edition,Radio,10.66,10.51,4.8,0.7102,Europe
2020-11,NPR Morning Edition,Radio,10.66,10.51,4.8,0.7102,APAC
2020-12,NPR Morning Edition,Radio,9.87,10.24,5.2,0.6858,North America
2020-12,NPR Morning Edition,Radio,9.87,10.24,5.2,68.6%,Europe
12/2020,NPR Morning Edition,Radio,9.87,10.24,5.2,0.6858,APAC
2021-01,NPR Morning Edition,Radio,8.51,10.55,4.2,0.697,North America
2021-01,NPR Morning Edition,Radio,8.51,10.55,4.2,0.697,Europe
2021-01,NPR Morning Edition,Radio,8.51,10.55,4.2,0.697,APAC
2021-02,NPR Morning Edition,Radio,9.1,10.24,4.8,0.6901,North America
2021-02,NPR Morning Edition,Radio,9.1,10.24,4.8,69.0%,Europe
2021-02,NPR Morning Edition,Radio,9.1,10.24,4.8,0.6901,APAC
2021-03,NPR Morning Edition,Radio,14.03,10.02,4.8,0.7133,North America
03/2021,NPR Morning Edition,Radio,14.03,10.02,4.8,0.7133,Europe
2021-03,NPR Morning Edition,Radio,14.03,10.02,4.8,0.7133,APAC
04/2021,NPR Morning Edition,Radio,4.32,10.02,4.9,0.7023,North America
2021-04,NPR Morning Edition,Radio,4.32,10.02,4.9,0.7023,Europe
2021-04,NPR Morning Edition,Radio,4.32,10.02,4.9,0.7023,APAC
2021-05,NPR Morning Edition,Radio,8.25,10.12,4.7,0.7025,North America
2021-05,NPR Morning Edition,Radio,8.25,10.12,4.7,0.7025,Europe
2021-05,NPR Morning Edition,Radio,8.25,10.12,4.7,70.2%,APAC
2021-06,NPR Morning Edition,Radio,9.43,9.41,5.2,0.6825,North America
2021-06,NPR Morning Edition,Radio,9.43,9.41,5.2,0.6825,Europe
2021-06,NPR Morning Edition,Radio,9.43,9.41,5.2,0.6825,APAC
2021-07,NPR Morning Edition,Radio,9.45,9.94,4.8,0.688,North America
2021-07,NPR Morning Edition,Radio,9.45,9.94,4.8,0.688,Europe
07/2021,NPR Morning Edition,Radio,9.45,9.94,4.8,68.8%,APAC
08/2021,NPR Morning Edition,Radio,7.89,9.44,5.2,0.6936,North America
2021-08,NPR Morning Edition,Radio,7.89,9.44,5.2,0.6936,Europe
2021-08,NPR Morning Edition,Radio,7.89,9.44,5.2,0.6936,APAC
2021-09,NPR Morning Edition,Radio,11.25,9.75,4.5,0.7076,North America
2021-09,NPR Morning Edition,Radio,11.25,9.75,4.5,0.7076,Europe
2021-09,NPR Morning Edition,Radio,11.25,9.75,4.5,0.7076,APAC
2021-10,NPR Morning Edition,Radio,9.7,9.6,4.9,0.7021,North America
2021-10,NPR Morning Edition,Radio,9.7,9.6,4.9,0.7021,Europe
2021-10,NPR Morning Edition,Radio,9.7,9.6,4.9,70.2%,APAC
2021-11,NPR Morning Edition,Radio,11.0,9.54,4.9,0.7043,North America
2021-11,NPR Morning Edition,Radio,11.0,9.54,4.9,0.7043,Europe
2021-11,NPR Morning Edition,Radio,11.0,9.54,4.9,0.7043,APAC
2021-12,NPR Morning Edition,Radio,8.02,9.71,5.0,0.6885,North America
2021-12,NPR Morning Edition,Radio,8.02,9.71,5.0,0.6885,Europe
2021-12,NPR Morning Edition,Radio,8.02,9.71,5.0,0.6885,APAC
2022-01,NPR Morning Edition,Radio,8.19,9.8,5.2,69.7%,North America
2022-01,NPR Morning Edition,Radio,8.19,9.8,5.2,69.7%,Europe
2022-01,NPR Morning Edition,Radio,8.19,9.8,5.2,69.7%,APAC
2022-02,NPR Morning Edition,Radio,10.15,9.37,4.7,0.7037,North America
2022-02,NPR Morning Edition,Radio,10.15,9.37,4.7,70.4%,Europe
2022-02,NPR Morning Edition,Radio,10.15,9.37,4.7,70.4%,APAC
2022-03,NPR Morning Edition,Radio,9.46,9.83,5.0,0.6749,North America
03/2022,NPR Morning Edition,Radio,9.46,9.83,5.0,0.6749,Europe
2022-03,NPR Morning Edition,Radio,9.46,9.83,5.0,0.6749,APAC
2022-04,NPR Morning Edition,Radio,7.32,9.38,4.8,0.7065,North America
2022-04,NPR Morning Edition,Radio,7.32,9.38,4.8,70.7%,Europe
2022-04,NPR Morning Edition,Radio,7.32,9.38,4.8,0.7065,APAC
05/2022,NPR Morning Edition,Radio,6.63,9.59,5.0,0.6989,North America
2022-05,NPR Morning Edition,Radio,6.63,9.59,5.0,0.6989,Europe
2022-05,NPR Morning Edition,Radio,6.63,9.59,5.0,0.6989,APAC
2022-06,NPR Morning Edition,Radio,10.55,9.69,4.9,0.6692,North America
2022-06,NPR Morning Edition,Radio,10.55,9.69,4.9,66.9%,Europe
06/2022,NPR Morning Edition,Radio,10.55,9.69,4.9,66.9%,APAC
2022-07,NPR Morning Edition,Radio,7.08,9.63,5.6,0.6638,North America
07/2022,NPR Morning Edition,Radio,7.08,9.63,5.6,66.4%,Europe
2022-07,NPR Morning Edition,Radio,7.08,9.63,5.6,0.6638,APAC
2022-08,NPR Morning Edition,Radio,9.24,9.5,5.6,0.7008,North America
08/2022,NPR Morning Edition,Radio,9.24,9.5,5.6,0.7008,Europe
2022-08,NPR Morning Edition,Radio,9.24,9.5,5.6,0.7008,APAC
2022-09,NPR Morning Edition,Radio,9.9,9.7,5.0,68.9%,North America
2022-09,NPR Morning Edition,Radio,9.9,9.7,5.0,0.6893,Europe
2022-09,NPR Morning Edition,Radio,9.9,9.7,5.0,0.6893,APAC
10/2022,NPR Morning Edition,Radio,7.19,9.13,4.7,0.6801,North America
2022-10,NPR Morning Edition,Radio,7.19,9.13,4.7,0.6801,Europe
2022-10,NPR Morning Edition,Radio,7.19,9.13,4.7,0.6801,APAC
2022-11,NPR Morning Edition,Radio,7.97,8.83,5.0,0.6879,North America
2022-11,NPR Morning Edition,Radio,7.97,8.83,5.0,0.6879,Europe
2022-11,NPR Morning Edition,Radio,7.97,8.83,5.0,68.8%,APAC
2022-12,NPR Morning Edition,Radio,8.39,9.14,5.3,71.6%,North America
2022-12,NPR Morning Edition,Radio,8.39,9.14,5.3,71.6%,Europe
2022-12,NPR Morning Edition,Radio,8.39,9.14,5.3,0.7158,APAC
2023-01,NPR Morning Edition,Radio,5.59,9.33,4.7,0.6779,North America
2023-01,NPR Morning Edition,Radio,5.59,9.33,4.7,0.6779,Europe
2023-01,NPR Morning Edition,Radio,5.59,9.33,4.7,0.6779,APAC
02/2023,NPR Morning Edition,Radio,5.38,9.35,5.2,0.6762,North America
2023-02,NPR Morning Edition,Radio,5.38,9.35,5.2,0.6762,Europe
2023-02,NPR Morning Edition,Radio,5.38,9.35,5.2,0.6762,APAC
2023-03,NPR Morning Edition,Radio,10.03,9.59,5.1,0.6735,North America
03/2023,NPR Morning Edition,Radio,10.03,9.59,5.1,0.6735,Europe
2023-03,NPR Morning Edition,Radio,10.03,9.59,5.1,0.6735,APAC
04/2023,NPR Morning Edition,Radio,9.28,9.0,5.4,0.6733,North America
2023-04,NPR Morning Edition,Radio,9.28,9.0,5.4,67.3%,Europe
2023-04,NPR Morning Edition,Radio,9.28,9.0,5.4,0.6733,APAC
2023-05,NPR Morning Edition,Radio,8.45,9.29,4.7,0.6718,North America
2023-05,NPR Morning Edition,Radio,8.45,9.29,4.7,0.6718,Europe
2023-05,NPR Morning Edition,Radio,8.45,9.29,4.7,0.6718,APAC
2023-06,NPR Morning Edition,Radio,6.84,9.02,5.0,0.6684,North America
2023-06,NPR Morning Edition,Radio,6.84,9.02,5.0,0.6684,Europe
2023-06,NPR Morning Edition,Radio,6.84,9.02,5.0,0.6684,APAC
2023-07,NPR Morning Edition,Radio,4.58,8.69,5.2,0.6847,North America
2023-07,NPR Morning Edition,Radio,4.58,8.69,5.2,0.6847,Europe
2023-07,NPR Morning Edition,Radio,4.58,8.69,5.2,0.6847,APAC
2023-08,NPR Morning Edition,Radio,7.16,8.68,4.9,66.7%,North America
2023-08,NPR Morning Edition,Radio,7.16,8.68,4.9,66.7%,Europe
2023-08,NPR Morning Edition,Radio,7.16,8.68,4.9,0.6667,APAC
2023-09,NPR Morning Edition,Radio,9.21,9.22,4.7,0.671,North America
2023-09,NPR Morning Edition,Radio,9.21,9.22,4.7,0.671,Europe
2023-09,NPR Morning Edition,Radio,9.21,9.22,4.7,0.671,APAC
2023-10,NPR Morning Edition,Radio,8.44,8.66,5.3,67.0%,North America
2023-10,NPR Morning Edition,Radio,8.44,8.66,5.3,0.6698,Europe
10/2023,NPR Morning Edition,Radio,8.44,8.66,5.3,67.0%,APAC
11/2023,NPR Morning Edition,Radio,9.53,8.91,5.1,0.6613,North America
2023-11,NPR Morning Edition,Radio,9.53,8.91,5.1,0.6613,Europe
2023-11,NPR Morning Edition,Radio,9.53,8.91,5.1,66.1%,APAC
12/2023,NPR Morning Edition,Radio,9.99,8.71,5.3,68.7%,North America
2023-12,NPR Morning Edition,Radio,9.99,8.71,5.3,0.6865,Europe
2023-12,NPR Morning Edition,Radio,9.99,8.71,5.3,0.6865,APAC
2024-01,NPR Morning Edition,Radio,11.17,8.88,5.4,67.8%,North America
01/2024,NPR Morning Edition,Radio,11.17,8.88,5.4,0.6779,Europe
2024-01,NPR Morning Edition,Radio,11.17,8.88,5.4,67.8%,APAC
2024-02,NPR Morning Edition,Radio,8.71,8.6,5.1,0.6665,North America
2024-02,NPR Morning Edition,Radio,8.71,8.6,5.1,66.7%,Europe
2024-02,NPR Morning Edition,Radio,8.71,8.6,5.1,0.6665,APAC
2024-03,NPR Morning Edition,Radio,5.22,8.67,4.5,0.681,North America
2024-03,NPR Morning Edition,Radio,5.22,8.67,4.5,0.681,Europe
2024-03,NPR Morning Edition,Radio,5.22,8.67,4.5,0.681,APAC
2024-04,NPR Morning Edition,Radio,10.85,9.01,5.1,0.6644,North America
04/2024,NPR Morning Edition,Radio,10.85,9.01,5.1,66.4%,Europe
2024-04,NPR Morning Edition,Radio,10.85,9.01,5.1,0.6644,APAC
2024-05,NPR Morning Edition,Radio,7.77,9.0,4.6,0.6778,North America
2024-05,NPR Morning Edition,Radio,7.77,9.0,4.6,0.6778,Europe
2024-05,NPR Morning Edition,Radio,7.77,9.0,4.6,0.6778,APAC
06/2024,NPR Morning Edition,Radio,8.91,8.53,4.8,0.6678,North America
2024-06,NPR Morning Edition,Radio,8.91,8.53,4.8,0.6678,Europe
2024-06,NPR Morning Edition,Radio,8.91,8.53,4.8,0.6678,APAC
07/2024,NPR Morning Edition,Radio,11.22,8.87,4.7,0.6586,North America
2024-07,NPR Morning Edition,Radio,11.22,8.87,4.7,0.6586,Europe
2024-07,NPR Morning Edition,Radio,11.22,8.87,4.7,0.6586,APAC
2024-08,NPR Morning Edition,Radio,6.93,8.65,5.3,66.7%,North America
2024-08,NPR Morning Edition,Radio,6.93,8.65,5.3,0.6674,Europe
08/2024,NPR Morning Edition,Radio,6.93,8.65,5.3,0.6674,APAC
2024-09,NPR Morning Edition,Radio,9.26,8.77,4.7,0.6673,North America
2024-09,NPR Morning Edition,Radio,9.26,8.77,4.7,0.6673,Europe
2024-09,NPR Morning Edition,Radio,9.26,8.77,4.7,0.6673,APAC
2024-10,NPR Morning Edition,Radio,7.27,8.76,5.1,0.6625,North America
2024-10,NPR Morning Edition,Radio,7.27,8.76,5.1,0.6625,Europe
2024-10,NPR Morning Edition,Radio,7.27,8.76,5.1,0.6625,APAC
2024-11,NPR Morning Edition,Radio,7.0,8.09,5.1,0.6608,North America
11/2024,NPR Morning Edition,Radio,7.0,8.09,5.1,0.6608,Europe
2024-11,NPR Morning Edition,Radio,7.0,8.09,5.1,0.6608,APAC
2024-12,NPR Morning Edition,Radio,6.31,8.29,5.3,0.6516,North America
2024-12,NPR Morning Edition,Radio,6.31,8.29,5.3,0.6516,Europe
2024-12,NPR Morning Edition,Radio,6.31,8.29,5.3,0.6516,APAC
01/2015,USA Today,Print,17.41,5.44,1.2,56.5%,North America
2015-01,USA Today,Print,17.41,5.44,1.2,0.5653,Europe
2015-01,USA Today,Print,17.41,5.44,1.2,0.5653,APAC
2015-02,USA Today,Print,15.95,4.36,1.1,0.5343,North America
2015-02,USA Today,Print,15.95,4.36,1.1,0.5343,Europe
2015-02,USA Today,Print,15.95,4.36,1.1,0.5343,APAC
2015-05,USA Today,Print,20.61,4.97,1.1,55.0%,North America
2015-05,USA Today,Print,20.61,4.97,1.1,0.5499,Europe
2015-05,USA Today,Print,20.61,4.97,1.1,0.5499,APAC
2015-06,USA Today,Print,15.42,5.19,1.2,54.8%,North America
06/2015,USA Today,Print,15.42,5.19,1.2,54.8%,Europe
2015-06,USA Today,Print,15.42,5.19,1.2,54.8%,APAC
2015-07,USA Today,Print,18.91,5.4,1.2,0.5418,North America
2015-07,USA Today,Print,18.91,5.4,1.2,0.5418,Europe
2015-07,USA Today,Print,18.91,5.4,1.2,0.5418,APAC
2015-08,USA Today,Print,18.13,5.61,1.2,0.522,North America
2015-08,USA Today,Print,18.13,5.61,1.2,0.522,Europe
2015-08,USA Today,Print,18.13,5.61,1.2,52.2%,APAC
2015-09,USA Today,Print,17.48,5.05,1.2,0.5354,North America
2015-09,USA Today,Print,17.48,5.05,1.2,0.5354,Europe
2015-09,USA Today,Print,17.48,5.05,1.2,0.5354,APAC
2015-10,USA Today,Print,19.1,5.8,1.1,0.5491,North America
2015-10,USA Today,Print,19.1,5.8,1.1,0.5491,Europe
10/2015,USA Today,Print,19.1,5.8,1.1,0.5491,APAC
2015-11,USA Today,Print,16.79,4.71,1.2,0.522,North America
2015-11,USA Today,Print,16.79,4.71,1.2,0.522,Europe
2015-11,USA Today,Print,16.79,4.71,1.2,0.522,APAC
2015-12,USA Today,Print,19.07,4.45,1.2,0.5495,North America
2015-12,USA Today,Print,19.07,4.45,1.2,0.5495,Europe
2015-12,USA Today,Print,19.07,4.45,1.2,0.5495,APAC
2016-01,USA Today,Print,16.1,4.78,1.2,0.554,North America
2016-01,USA Today,Print,16.1,4.78,1.2,0.554,Europe
2016-01,USA Today,Print,16.1,4.78,1.2,0.554,APAC
02/2016,USA Today,Print,17.55,4.73,1.2,0.5378,North America
02/2016,USA Today,Print,17.55,4.73,1.2,0.5378,Europe
2016-02,USA Today,Print,17.55,4.73,1.2,0.5378,APAC
2016-03,USA Today,Print,13.29,5.4,1.2,0.5376,North America
2016-03,USA Today,Print,13.29,5.4,1.2,0.5376,Europe
2016-03,USA Today,Print,13.29,5.4,1.2,0.5376,APAC
04/2016,USA Today,Print,17.34,4.55,1.1,0.5331,North America
2016-04,USA Today,Print,17.34,4.55,1.1,53.3%,Europe
2016-04,USA Today,Print,17.34,4.55,1.1,0.5331,APAC
2016-05,USA Today,Print,21.98,4.39,1.2,0.5237,North America
2016-05,USA Today,Print,21.98,4.39,1.2,0.5237,Europe
2016-05,USA Today,Print,21.98,4.39,1.2,0.5237,APAC
2016-06,USA Today,Print,19.96,4.75,1.3,0.5206,North America
2016-06,USA Today,Print,19.96,4.75,1.3,52.1%,Europe
2016-06,USA Today,Print,19.96,4.75,1.3,0.5206,APAC
2016-07,USA Today,Print,18.81,4.89,1.3,53.9%,North America
07/2016,USA Today,Print,18.81,4.89,1.3,0.5392,Europe
07/2016,USA Today,Print,18.81,4.89,1.3,0.5392,APAC
2016-08,USA Today,Print,21.69,4.51,1.2,54.7%,North America
08/2016,USA Today,Print,21.69,4.51,1.2,0.5472,Europe
2016-08,USA Today,Print,21.69,4.51,1.2,0.5472,APAC
2016-09,USA Today,Print,18.28,4.19,1.2,52.8%,North America
09/2016,USA Today,Print,18.28,4.19,1.2,0.5283,Europe
2016-09,USA Today,Print,18.28,4.19,1.2,0.5283,APAC
2016-10,USA Today,Print,18.9,5.01,1.2,50.8%,North America
10/2016,USA Today,Print,18.9,5.01,1.2,0.5083,Europe
2016-10,USA Today,Print,18.9,5.01,1.2,50.8%,APAC
2016-11,USA Today,Print,19.45,4.61,1.2,0.5353,North America
11/2016,USA Today,Print,19.45,4.61,1.2,0.5353,Europe
2016-11,USA Today,Print,19.45,4.61,1.2,0.5353,APAC
2016-12,USA Today,Print,17.86,4.57,1.1,0.5148,North America
2016-12,USA Today,Print,17.86,4.57,1.1,0.5148,Europe
2016-12,USA Today,Print,17.86,4.57,1.1,0.5148,APAC
2017-01,USA Today,Print,18.55,4.65,1.2,52.5%,North America
01/2017,USA Today,Print,18.55,4.65,1.2,52.5%,Europe
2017-01,USA Today,Print,18.55,4.65,1.2,0.5246,APAC
2017-02,USA Today,Print,16.49,4.94,1.1,0.5216,North America
2017-02,USA Today,Print,16.49,4.94,1.1,0.5216,Europe
2017-02,USA Today,Print,16.49,4.94,1.1,0.5216,APAC
2017-03,USA Today,Print,18.55,4.55,1.3,0.5243,North America
2017-03,USA Today,Print,18.55,4.55,1.3,0.5243,Europe
2017-03,USA Today,Print,18.55,4.55,1.3,0.5243,APAC
2017-04,USA Today,Print,16.99,4.68,1.2,0.5112,North America
2017-04,USA Today,Print,16.99,4.68,1.2,0.5112,Europe
2017-04,USA Today,Print,16.99,4.68,1.2,0.5112,APAC
2017-05,USA Today,Print,18.21,4.11,1.2,0.524,North America
2017-05,USA Today,Print,18.21,4.11,1.2,0.524,Europe
2017-05,USA Today,Print,18.21,4.11,1.2,0.524,APAC
2017-06,USA Today,Print,17.04,4.88,1.3,0.5243,North America
2017-06,USA Today,Print,17.04,4.88,1.3,0.5243,Europe
2017-06,USA Today,Print,17.04,4.88,1.3,0.5243,APAC
2017-07,USA Today,Print,14.93,4.59,1.1,0.5208,North America
2017-07,USA Today,Print,14.93,4.59,1.1,0.5208,Europe
2017-07,USA Today,Print,14.93,4.59,1.1,0.5208,APAC
2017-08,USA Today,Print,18.8,5.23,1.2,51.9%,North America
08/2017,USA Today,Print,18.8,5.23,1.2,0.5188,Europe
2017-08,USA Today,Print,18.8,5.23,1.2,0.5188,APAC
2017-09,USA Today,Print,17.02,4.31,1.2,0.4998,North America
2017-09,USA Today,Print,17.02,4.31,1.2,50.0%,Europe
2017-09,USA Today,Print,17.02,4.31,1.2,0.4998,APAC
2017-10,USA Today,Print,14.03,5.02,1.2,0.5158,North America
2017-10,USA Today,Print,14.03,5.02,1.2,0.5158,Europe
10/2017,USA Today,Print,14.03,5.02,1.2,51.6%,APAC
2017-11,USA Today,Print,18.55,4.15,1.2,0.5083,North America
2017-11,USA Today,Print,18.55,4.15,1.2,0.5083,Europe
11/2017,USA Today,Print,18.55,4.15,1.2,0.5083,APAC
2017-12,USA Today,Print,18.8,4.63,1.2,0.5175,North America
12/2017,USA Today,Print,18.8,4.63,1.2,0.5175,Europe
2017-12,USA Today,Print,18.8,4.63,1.2,51.7%,APAC
01/2018,USA Today,Print,17.5,4.52,1.2,50.4%,North America
2018-01,USA Today,Print,17.5,4.52,1.2,0.5037,Europe
2018-01,USA Today,Print,17.5,4.52,1.2,50.4%,APAC
2018-02,USA Today,Print,14.52,4.47,1.4,0.5082,North America
2018-02,USA Today,Print,14.52,4.47,1.4,0.5082,Europe
2018-02,USA Today,Print,14.52,4.47,1.4,50.8%,APAC
2018-03,USA Today,Print,16.55,4.01,1.2,0.5107,North America
2018-03,USA Today,Print,16.55,4.01,1.2,0.5107,Europe
2018-03,USA Today,Print,16.55,4.01,1.2,0.5107,APAC
2018-04,USA Today,Print,19.94,4.24,1.2,0.4952,North America
2018-04,USA Today,Print,19.94,4.24,1.2,0.4952,Europe
04/2018,USA Today,Print,19.94,4.24,1.2,49.5%,APAC
2018-05,USA Today,Print,13.8,4.27,1.2,0.5074,North America
2018-05,USA Today,Print,13.8,4.27,1.2,0.5074,Europe
2018-05,USA Today,Print,13.8,4.27,1.2,50.7%,APAC
2018-06,USA Today,Print,17.9,4.18,1.2,0.5063,North America
2018-06,USA Today,Print,17.9,4.18,1.2,50.6%,Europe
2018-06,USA Today,Print,17.9,4.18,1.2,0.5063,APAC
2018-07,USA Today,Print,16.79,4.4,1.3,0.5124,North America
2018-07,USA Today,Print,16.79,4.4,1.3,51.2%,Europe
2018-07,USA Today,Print,16.79,4.4,1.3,0.5124,APAC
08/2018,USA Today,Print,17.24,4.49,1.2,0.4912,North America
2018-08,USA Today,Print,17.24,4.49,1.2,49.1%,Europe
2018-08,USA Today,Print,17.24,4.49,1.2,0.4912,APAC
2018-09,USA Today,Print,17.38,4.56,1.2,49.9%,North America
2018-09,USA Today,Print,17.38,4.56,1.2,0.4991,Europe
2018-09,USA Today,Print,17.38,4.56,1.2,0.4991,APAC
2018-10,USA Today,Print,15.23,4.49,1.2,0.5153,North America
2018-10,USA Today,Print,15.23,4.49,1.2,51.5%,Europe
2018-10,USA Today,Print,15.23,4.49,1.2,0.5153,APAC
2018-11,USA Today,Print,18.16,4.35,1.2,50.3%,North America
2018-11,USA Today,Print,18.16,4.35,1.2,0.5028,Europe
2018-11,USA Today,Print,18.16,4.35,1.2,0.5028,APAC
12/2018,USA Today,Print,17.8,4.39,1.1,0.5258,North America
2018-12,USA Today,Print,17.8,4.39,1.1,0.5258,Europe
2018-12,USA Today,Print,17.8,4.39,1.1,0.5258,APAC
2019-01,USA Today,Print,17.31,4.12,1.2,0.4933,North America
2019-01,USA Today,Print,17.31,4.12,1.2,0.4933,Europe
2019-01,USA Today,Print,17.31,4.12,1.2,0.4933,APAC
2019-02,USA Today,Print,16.51,5.14,1.1,0.4992,North America
2019-02,USA Today,Print,16.51,5.14,1.1,0.4992,Europe
2019-02,USA Today,Print,16.51,5.14,1.1,0.4992,APAC
2019-03,USA Today,Print,16.75,3.63,1.2,0.4991,North America
2019-03,USA Today,Print,16.75,3.63,1.2,0.4991,Europe
2019-03,USA Today,Print,16.75,3.63,1.2,0.4991,APAC
2019-04,USA Today,Print,17.75,4.53,1.2,0.494,North America
2019-04,USA Today,Print,17.75,4.53,1.2,0.494,Europe
2019-04,USA Today,Print,17.75,4.53,1.2,0.494,APAC
2019-05,USA Today,Print,14.6,3.88,1.1,0.5011,North America
2019-05,USA Today,Print,14.6,3.88,1.1,50.1%,Europe
2019-05,USA Today,Print,14.6,3.88,1.1,0.5011,APAC
2019-06,USA Today,Print,15.26,3.91,1.3,0.5025,North America
06/2019,USA Today,Print,15.26,3.91,1.3,0.5025,Europe
2019-06,USA Today,Print,15.26,3.91,1.3,0.5025,APAC
2019-07,USA Today,Print,13.45,3.63,1.2,0.4948,North America
2019-07,USA Today,Print,13.45,3.63,1.2,0.4948,Europe
2019-07,USA Today,Print,13.45,3.63,1.2,0.4948,APAC
2019-08,USA Today,Print,16.46,4.04,1.2,0.493,North America
2019-08,USA Today,Print,16.46,4.04,1.2,49.3%,Europe
2019-08,USA Today,Print,16.46,4.04,1.2,0.493,APAC
2019-09,USA Today,Print,18.06,3.57,1.2,0.4903,North America
2019-09,USA Today,Print,18.06,3.57,1.2,0.4903,Europe
2019-09,USA Today,Print,18.06,3.57,1.2,0.4903,APAC
2019-10,USA Today,Print,14.11,4.66,1.2,0.4866,North America
